published,price,type
1825-02-10,9,calculated
1825-02-10,9,fixed
1825-02-17,9,calculated
1825-02-17,9,fixed
1825-02-24,9,calculated
1825-02-24,9,fixed
1825-03-03,9,calculated
1825-03-03,9,fixed
1825-03-10,9,calculated
1825-03-10,9,fixed
1825-03-17,9,calculated
1825-03-17,9,fixed
1825-03-24,9,calculated
1825-03-24,9,fixed
1825-03-31,9,calculated
1825-03-31,10,fixed
1825-04-07,9,calculated
1825-04-07,9,fixed
1825-04-14,9,calculated
1825-04-14,9,fixed
1825-04-21,9,calculated
1825-04-21,9,fixed
1825-04-28,9,calculated
1825-04-28,10,fixed
1825-05-05,9,calculated
1825-05-05,9,fixed
1825-05-12,9,calculated
1825-05-12,9,fixed
1825-05-19,9,calculated
1825-05-19,9,fixed
1825-05-26,9,calculated
1825-05-26,9,fixed
1825-06-02,10,calculated
1825-06-02,10,fixed
1825-06-09,10,calculated
1825-06-09,10,fixed
1825-06-16,10,calculated
1825-06-16,10,fixed
1825-06-23,10,calculated
1825-06-23,10,fixed
1825-06-30,10,calculated
1825-06-30,10,fixed
1825-07-07,9,calculated
1825-07-07,9,fixed
1825-07-14,9,calculated
1825-07-14,9,fixed
1825-07-21,9,calculated
1825-07-21,9,fixed
1825-07-28,9,calculated
1825-07-28,9,fixed
1825-08-04,9,calculated
1825-08-04,9,fixed
1825-08-11,9,calculated
1825-08-11,9,fixed
1825-08-18,9,calculated
1825-08-18,9,fixed
1825-08-25,9,calculated
1825-08-25,9,fixed
1825-09-01,9,calculated
1825-09-01,9,fixed
1825-09-08,9,calculated
1825-09-08,9,fixed
1825-09-15,9,calculated
1825-09-15,9,fixed
1825-09-22,9,calculated
1825-09-22,9,fixed
1825-09-29,9,calculated
1825-09-29,9,fixed
1825-10-06,9,calculated
1825-10-06,9,fixed
1825-10-13,9,calculated
1825-10-13,9,fixed
1825-10-20,9,calculated
1825-10-20,9,fixed
1825-10-27,9,calculated
1825-10-27,9,fixed
1825-11-03,9,calculated
1825-11-03,9,fixed
1825-11-10,9,calculated
1825-11-10,9,fixed
1825-11-17,9,calculated
1825-11-17,9,fixed
1825-11-24,9,calculated
1825-11-24,9,fixed
1825-12-01,9,calculated
1825-12-01,9,fixed
1825-12-08,9,calculated
1825-12-08,9,fixed
1825-12-15,9,calculated
1825-12-15,9,fixed
1825-12-22,9,calculated
1825-12-22,9,fixed
1825-12-29,9,calculated
1825-12-29,9,fixed
1826-01-05,9,calculated
1826-01-05,9,fixed
1826-01-12,9,calculated
1826-01-12,9,fixed
1826-01-19,9,calculated
1826-01-19,9,fixed
1826-01-26,9,calculated
1826-01-26,9,fixed
1826-02-02,8,calculated
1826-02-02,8,fixed
1826-02-09,9,calculated
1826-02-09,9,fixed
1826-02-16,8,calculated
1826-02-16,9,fixed
1826-02-23,9,calculated
1826-02-23,9,fixed
1826-03-02,9,calculated
1826-03-02,9,fixed
1826-03-09,9,calculated
1826-03-09,9,fixed
1826-03-16,9,calculated
1826-03-16,9,fixed
1826-03-23,9,calculated
1826-03-23,9,fixed
1826-03-30,9,calculated
1826-03-30,9,fixed
1826-04-06,9,calculated
1826-04-06,9,fixed
1826-04-13,9,calculated
1826-04-13,9,fixed
1826-04-20,9,calculated
1826-04-20,9,fixed
1826-04-27,9,calculated
1826-04-27,9,fixed
1826-05-04,8,calculated
1826-05-04,8,fixed
1826-05-11,9,calculated
1826-05-11,9,fixed
1826-05-18,9,calculated
1826-05-18,9,fixed
1826-05-25,9,calculated
1826-05-25,9,fixed
1826-06-01,9,calculated
1826-06-01,9,fixed
1826-06-08,9,calculated
1826-06-08,9,fixed
1826-06-15,9,calculated
1826-06-15,9,fixed
1826-06-22,9,calculated
1826-06-22,9,fixed
1826-06-29,9,calculated
1826-06-29,9,fixed
1826-07-06,9,calculated
1826-07-06,9,fixed
1826-07-13,9,calculated
1826-07-13,9,fixed
1826-07-20,9,calculated
1826-07-20,9,fixed
1826-07-27,9,calculated
1826-07-27,9,fixed
1826-08-03,9,calculated
1826-08-03,9,fixed
1826-08-10,9,calculated
1826-08-10,9,fixed
1826-08-17,9,calculated
1826-08-17,9,fixed
1826-08-24,9,calculated
1826-08-24,9,fixed
1826-08-31,9,calculated
1826-08-31,9,fixed
1826-09-07,9,calculated
1826-09-07,9,fixed
1826-09-14,9,calculated
1826-09-14,9,fixed
1826-09-21,9,calculated
1826-09-21,9,fixed
1826-09-28,9,calculated
1826-09-28,9,fixed
1826-10-05,9,calculated
1826-10-05,9,fixed
1826-10-12,9,calculated
1826-10-12,9,fixed
1826-10-19,9,calculated
1826-10-19,10,fixed
1826-10-26,10,calculated
1826-10-26,10,fixed
1826-11-02,10,calculated
1826-11-02,10,fixed
1826-11-09,10,calculated
1826-11-09,10,fixed
1826-11-16,10,calculated
1826-11-16,10,fixed
1826-11-23,9,calculated
1826-11-23,9,fixed
1826-11-30,10,calculated
1826-11-30,10,fixed
1826-12-07,10,calculated
1826-12-07,10,fixed
1826-12-14,10,calculated
1826-12-14,10,fixed
1826-12-21,9,calculated
1826-12-21,9,fixed
1826-12-28,10,calculated
1826-12-28,10,fixed
1827-01-04,10,calculated
1827-01-04,10,fixed
1827-01-11,10,calculated
1827-01-11,10,fixed
1827-01-18,9,calculated
1827-01-18,9,fixed
1827-01-25,10,calculated
1827-01-25,10,fixed
1827-02-01,9,calculated
1827-02-01,10,fixed
1827-02-08,9,calculated
1827-02-15,10,calculated
1827-02-15,10,fixed
1827-02-22,10,calculated
1827-02-22,10,fixed
1827-03-01,10,calculated
1827-03-01,10,fixed
1827-03-08,10,calculated
1827-03-08,10,fixed
1827-03-15,10,calculated
1827-03-15,10,fixed
1827-03-22,10,calculated
1827-03-22,10,fixed
1827-03-29,10,calculated
1827-03-29,10,fixed
1827-04-05,10,calculated
1827-04-05,10,fixed
1827-04-12,10,calculated
1827-04-12,10,fixed
1827-04-19,10,calculated
1827-04-19,10,fixed
1827-04-26,10,calculated
1827-04-26,10,fixed
1827-05-03,10,calculated
1827-05-03,10,fixed
1827-05-10,10,calculated
1827-05-10,10,fixed
1827-05-17,10,calculated
1827-05-17,10,fixed
1827-05-24,10,calculated
1827-05-24,10,fixed
1827-05-31,10,calculated
1827-05-31,10,fixed
1827-06-07,10,calculated
1827-06-07,10,fixed
1827-06-14,10,calculated
1827-06-14,10,fixed
1827-06-21,10,calculated
1827-06-21,10,fixed
1827-06-28,10,calculated
1827-06-28,10,fixed
1827-07-05,10,calculated
1827-07-05,10,fixed
1827-07-12,10,calculated
1827-07-12,10,fixed
1827-07-19,10,calculated
1827-07-19,10,fixed
1827-07-26,9,calculated
1827-07-26,9,fixed
1827-08-02,9,calculated
1827-08-02,9,fixed
1827-08-09,10,calculated
1827-08-09,10,fixed
1827-08-16,10,calculated
1827-08-16,10,fixed
1827-08-23,10,calculated
1827-08-23,10,fixed
1827-08-30,10,calculated
1827-08-30,10,fixed
1827-09-06,10,calculated
1827-09-06,10,fixed
1827-09-13,10,calculated
1827-09-13,10,fixed
1827-09-20,10,calculated
1827-09-20,10,fixed
1827-09-27,10,calculated
1827-09-27,10,fixed
1827-10-04,10,calculated
1827-10-04,10,fixed
1827-10-11,10,calculated
1827-10-11,10,fixed
1827-10-18,10,calculated
1827-10-18,10,fixed
1827-10-25,10,calculated
1827-10-25,10,fixed
1827-11-01,10,calculated
1827-11-01,10,fixed
1827-11-08,10,calculated
1827-11-08,11,fixed
1827-11-15,11,calculated
1827-11-15,11,fixed
1827-11-22,11,calculated
1827-11-22,11,fixed
1827-11-29,11,calculated
1827-11-29,11,fixed
1827-12-06,11,calculated
1827-12-06,11,fixed
1827-12-13,11,calculated
1827-12-13,11,fixed
1827-12-20,12,calculated
1827-12-20,12,fixed
1827-12-27,11,calculated
1827-12-27,12,fixed
1828-01-03,12,calculated
1828-01-03,12,fixed
1828-01-10,11,calculated
1828-01-10,11,fixed
1828-01-17,11,calculated
1828-01-17,11,fixed
1828-01-24,11,calculated
1828-01-24,11,fixed
1828-01-31,11,calculated
1828-01-31,11,fixed
1828-02-07,11,calculated
1828-02-07,11,fixed
1828-02-14,11,calculated
1828-02-14,11,fixed
1828-02-21,11,calculated
1828-02-21,11,fixed
1828-02-28,11,calculated
1828-02-28,11,fixed
1828-03-06,11,calculated
1828-03-06,11,fixed
1828-03-13,11,calculated
1828-03-13,11,fixed
1828-03-20,11,calculated
1828-03-20,11,fixed
1828-03-27,12,calculated
1828-03-27,12,fixed
1828-04-03,12,calculated
1828-04-03,12,fixed
1828-04-10,12,calculated
1828-04-10,12,fixed
1828-04-17,11,calculated
1828-04-17,11,fixed
1828-04-24,11,calculated
1828-04-24,11,fixed
1828-05-01,11,calculated
1828-05-01,11,fixed
1828-05-08,11,calculated
1828-05-08,11,fixed
1828-05-15,11,calculated
1828-05-15,11,fixed
1828-05-22,11,calculated
1828-05-22,11,fixed
1828-05-29,11,calculated
1828-05-29,11,fixed
1828-06-05,11,calculated
1828-06-05,11,fixed
1828-06-12,11,calculated
1828-06-12,12,fixed
1828-06-19,12,calculated
1828-06-19,12,fixed
1828-06-26,12,calculated
1828-06-26,12,fixed
1828-07-03,12,calculated
1828-07-03,12,fixed
1828-07-10,12,calculated
1828-07-10,12,fixed
1828-07-17,12,calculated
1828-07-17,12,fixed
1828-07-24,12,calculated
1828-07-24,12,fixed
1828-07-31,12,calculated
1828-07-31,12,fixed
1828-08-07,12,calculated
1828-08-07,12,fixed
1828-08-14,11,calculated
1828-08-14,11,fixed
1828-08-21,11,calculated
1828-08-21,11,fixed
1828-08-28,11,calculated
1828-08-28,11,fixed
1828-09-04,11,calculated
1828-09-04,11,fixed
1828-09-11,11,calculated
1828-09-11,11,fixed
1828-09-18,11,calculated
1828-09-18,11,fixed
1828-09-25,11,calculated
1828-09-25,12,fixed
1828-10-02,12,calculated
1828-10-02,12,fixed
1828-10-09,12,calculated
1828-10-09,12,fixed
1828-10-16,12,calculated
1828-10-16,12,fixed
1828-10-23,12,calculated
1828-10-23,12,fixed
1828-10-30,12,calculated
1828-10-30,12,fixed
1828-11-13,12,calculated
1828-11-13,12,fixed
1828-11-20,12,calculated
1828-11-20,12,fixed
1828-11-27,12,calculated
1828-11-27,12,fixed
1828-12-04,12,calculated
1828-12-04,12,fixed
1828-12-11,12,calculated
1828-12-11,12,fixed
1828-12-18,11,calculated
1828-12-18,11,fixed
1828-12-25,11,calculated
1828-12-25,11,fixed
1829-01-01,11,calculated
1829-01-01,11,fixed
1829-01-08,11,calculated
1829-01-08,11,fixed
1829-01-15,11,calculated
1829-01-15,11,fixed
1829-01-22,11,calculated
1829-01-22,11,fixed
1829-01-29,11,calculated
1829-01-29,11,fixed
1829-02-05,11,calculated
1829-02-05,11,fixed
1829-02-12,11,calculated
1829-02-12,11,fixed
1829-02-19,11,calculated
1829-02-19,11,fixed
1829-02-26,11,calculated
1829-02-26,11,fixed
1829-03-05,11,calculated
1829-03-05,11,fixed
1829-03-12,11,calculated
1829-03-12,11,fixed
1829-03-19,11,calculated
1829-03-19,11,fixed
1829-03-26,11,calculated
1829-03-26,11,fixed
1829-04-02,11,calculated
1829-04-02,11,fixed
1829-04-09,11,calculated
1829-04-09,11,fixed
1829-04-16,11,calculated
1829-04-16,11,fixed
1829-04-23,11,calculated
1829-04-23,11,fixed
1829-04-30,11,calculated
1829-04-30,11,fixed
1829-05-07,11,calculated
1829-05-07,11,fixed
1829-05-14,11,calculated
1829-05-14,11,fixed
1829-05-21,11,calculated
1829-05-21,11,fixed
1829-05-28,11,calculated
1829-05-28,11,fixed
1829-06-04,11,calculated
1829-06-04,11,fixed
1829-06-11,11,calculated
1829-06-11,11,fixed
1829-06-18,12,calculated
1829-06-18,12,fixed
1829-06-25,12,calculated
1829-06-25,12,fixed
1829-07-02,12,calculated
1829-07-02,12,fixed
1829-07-09,12,calculated
1829-07-09,12,fixed
1829-07-16,11,calculated
1829-07-16,11,fixed
1829-07-23,11,calculated
1829-07-23,11,fixed
1829-07-30,11,calculated
1829-07-30,11,fixed
1829-08-06,11,calculated
1829-08-06,11,fixed
1829-08-13,11,calculated
1829-08-13,11,fixed
1829-08-20,11,calculated
1829-08-20,11,fixed
1829-08-27,11,calculated
1829-08-27,11,fixed
1829-09-03,11,calculated
1829-09-03,11,fixed
1829-09-10,11,calculated
1829-09-10,11,fixed
1829-09-17,10,calculated
1829-09-17,10,fixed
1829-09-24,10,calculated
1829-09-24,10,fixed
1829-10-01,11,calculated
1829-10-01,11,fixed
1829-10-08,12,calculated
1829-10-08,12,fixed
1829-10-15,12,calculated
1829-10-15,12,fixed
1829-10-22,12,calculated
1829-10-22,12,fixed
1829-10-29,12,calculated
1829-10-29,12,fixed
1829-11-05,12,calculated
1829-11-05,12,fixed
1829-11-12,11,calculated
1829-11-12,11,fixed
1829-11-19,11,calculated
1829-11-19,11,fixed
1829-11-26,11,calculated
1829-11-26,11,fixed
1829-12-03,11,calculated
1829-12-03,11,fixed
1829-12-10,11,calculated
1829-12-10,11,fixed
1829-12-17,11,calculated
1829-12-17,11,fixed
1829-12-24,11,calculated
1829-12-24,11,fixed
1829-12-31,11,calculated
1829-12-31,11,fixed
1830-01-07,11,calculated
1830-01-07,11,fixed
1830-01-14,11,calculated
1830-01-14,11,fixed
1830-01-21,11,calculated
1830-01-21,11,fixed
1830-01-28,11,calculated
1830-01-28,11,fixed
1830-02-04,11,calculated
1830-02-04,11,fixed
1830-02-11,11,calculated
1830-02-11,11,fixed
1830-02-18,12,calculated
1830-02-18,12,fixed
1830-02-25,12,calculated
1830-02-25,12,fixed
1830-03-04,12,calculated
1830-03-04,12,fixed
1830-03-11,12,calculated
1830-03-11,12,fixed
1830-03-18,11,calculated
1830-03-18,11,fixed
1830-03-25,11,calculated
1830-03-25,11,fixed
1830-04-01,11,calculated
1830-04-01,11,fixed
1830-04-08,11,calculated
1830-04-08,11,fixed
1830-04-15,11,calculated
1830-04-15,11,fixed
1830-04-22,11,calculated
1830-04-22,11,fixed
1830-04-29,10,calculated
1830-04-29,10,fixed
1830-05-06,11,calculated
1830-05-06,11,fixed
1830-05-13,11,calculated
1830-05-13,11,fixed
1830-05-20,11,calculated
1830-05-20,11,fixed
1830-05-27,11,calculated
1830-05-27,11,fixed
1830-06-03,11,calculated
1830-06-03,11,fixed
1830-06-10,11,calculated
1830-06-10,11,fixed
1830-06-17,11,calculated
1830-06-17,11,fixed
1830-06-24,11,calculated
1830-06-24,11,fixed
1830-07-01,11,calculated
1830-07-01,11,fixed
1830-07-08,11,calculated
1830-07-08,11,fixed
1830-07-15,11,calculated
1830-07-15,11,fixed
1830-07-22,12,calculated
1830-07-22,12,fixed
1830-07-29,11,calculated
1830-07-29,11,fixed
1830-08-05,11,calculated
1830-08-05,11,fixed
1830-08-12,12,calculated
1830-08-12,12,fixed
1830-08-19,12,calculated
1830-08-19,12,fixed
1830-08-26,12,calculated
1830-08-26,12,fixed
1830-09-02,12,calculated
1830-09-02,12,fixed
1830-09-09,12,calculated
1830-09-09,12,fixed
1830-09-16,12,calculated
1830-09-16,12,fixed
1830-09-23,13,calculated
1830-09-23,13,fixed
1830-09-30,12,calculated
1830-09-30,13,fixed
1830-10-07,13,calculated
1830-10-07,13,fixed
1830-10-14,12,calculated
1830-10-14,12,fixed
1830-10-21,12,calculated
1830-10-21,12,fixed
1830-10-28,12,calculated
1830-10-28,12,fixed
1830-11-04,12,calculated
1830-11-04,12,fixed
1830-11-11,12,calculated
1830-11-11,12,fixed
1830-11-18,12,calculated
1830-11-18,12,fixed
1830-11-25,12,calculated
1830-11-25,12,fixed
1830-12-02,12,calculated
1830-12-02,12,fixed
1830-12-09,12,calculated
1830-12-09,12,fixed
1830-12-16,12,calculated
1830-12-16,12,fixed
1830-12-23,12,calculated
1830-12-23,12,fixed
1830-12-30,13,calculated
1830-12-30,13,fixed
1831-01-06,13,calculated
1831-01-06,13,fixed
1831-01-13,13,calculated
1831-01-13,13,fixed
1831-01-20,12,calculated
1831-01-20,12,fixed
1831-01-27,12,calculated
1831-01-27,12,fixed
1831-02-03,12,calculated
1831-02-03,12,fixed
1831-02-10,12,calculated
1831-02-10,12,fixed
1831-02-17,12,calculated
1831-02-17,12,fixed
1831-02-24,12,calculated
1831-02-24,12,fixed
1831-03-03,12,calculated
1831-03-03,12,fixed
1831-03-10,12,calculated
1831-03-10,12,fixed
1831-03-17,12,calculated
1831-03-17,12,fixed
1831-03-24,12,calculated
1831-03-24,12,fixed
1831-03-31,12,calculated
1831-03-31,13,fixed
1831-04-07,12,calculated
1831-04-07,12,fixed
1831-04-14,12,calculated
1831-04-14,12,fixed
1831-04-21,12,calculated
1831-04-21,12,fixed
1831-04-28,12,calculated
1831-04-28,12,fixed
1831-05-05,12,calculated
1831-05-05,12,fixed
1831-05-12,12,calculated
1831-05-12,12,fixed
1831-05-19,12,calculated
1831-05-19,12,fixed
1831-05-26,12,calculated
1831-05-26,12,fixed
1831-06-02,12,calculated
1831-06-02,12,fixed
1831-06-09,12,calculated
1831-06-09,12,fixed
1831-06-16,12,calculated
1831-06-16,12,fixed
1831-06-23,12,calculated
1831-06-23,12,fixed
1831-06-30,13,calculated
1831-06-30,13,fixed
1831-07-07,13,calculated
1831-07-07,13,fixed
1831-07-14,13,calculated
1831-07-14,13,fixed
1831-07-21,13,calculated
1831-07-21,13,fixed
1831-07-28,13,calculated
1831-07-28,13,fixed
1831-08-04,13,calculated
1831-08-04,13,fixed
1831-08-11,13,calculated
1831-08-11,13,fixed
1831-08-18,13,calculated
1831-08-18,13,fixed
1831-08-25,13,calculated
1831-08-25,13,fixed
1831-09-01,13,calculated
1831-09-01,13,fixed
1831-09-08,13,calculated
1831-09-08,13,fixed
1831-09-15,14,calculated
1831-09-15,14,fixed
1831-09-22,14,calculated
1831-09-22,14,fixed
1831-09-29,14,calculated
1831-09-29,14,fixed
1831-10-06,16,calculated
1831-10-06,16,fixed
1831-10-13,15,calculated
1831-10-13,15,fixed
1831-10-20,14,calculated
1831-10-20,14,fixed
1831-10-27,14,calculated
1831-10-27,14,fixed
1831-11-03,14,calculated
1831-11-03,14,fixed
1831-11-10,14,calculated
1831-11-10,14,fixed
1831-11-17,15,calculated
1831-11-17,15,fixed
1831-11-24,15,calculated
1831-11-24,15,fixed
1831-12-01,14,calculated
1831-12-01,14,fixed
1831-12-08,14,calculated
1831-12-08,14,fixed
1831-12-15,14,calculated
1831-12-15,14,fixed
1831-12-22,14,calculated
1831-12-22,14,fixed
1831-12-29,14,calculated
1831-12-29,14,fixed
1832-01-05,14,calculated
1832-01-05,14,fixed
1832-01-12,14,calculated
1832-01-12,14,fixed
1832-01-19,14,calculated
1832-01-19,14,fixed
1832-01-26,14,calculated
1832-01-26,14,fixed
1832-02-02,14,calculated
1832-02-02,14,fixed
1832-02-09,14,calculated
1832-02-09,14,fixed
1832-02-16,14,calculated
1832-02-16,14,fixed
1832-02-23,14,calculated
1832-02-23,14,fixed
1832-03-01,14,calculated
1832-03-01,14,fixed
1832-03-08,14,calculated
1832-03-08,14,fixed
1832-03-15,14,calculated
1832-03-15,14,fixed
1832-03-22,14,calculated
1832-03-22,14,fixed
1832-03-29,15,calculated
1832-03-29,15,fixed
1832-04-05,15,calculated
1832-04-05,15,fixed
1832-04-12,15,calculated
1832-04-12,15,fixed
1832-04-19,15,calculated
1832-04-19,15,fixed
1832-04-26,15,calculated
1832-04-26,15,fixed
1832-05-03,15,calculated
1832-05-03,15,fixed
1832-05-10,15,calculated
1832-05-10,15,fixed
1832-05-17,15,calculated
1832-05-17,15,fixed
1832-05-24,15,calculated
1832-05-24,15,fixed
1832-05-31,16,calculated
1832-05-31,16,fixed
1832-06-07,17,calculated
1832-06-07,17,fixed
1832-06-14,19,calculated
1832-06-14,19,fixed
1832-06-21,19,calculated
1832-06-21,19,fixed
1832-06-28,19,calculated
1832-06-28,19,fixed
1832-07-05,17,calculated
1832-07-05,17,fixed
1832-07-12,16,calculated
1832-07-12,16,fixed
1832-07-19,16,calculated
1832-07-19,16,fixed
1832-07-26,16,calculated
1832-07-26,16,fixed
1832-08-02,16,calculated
1832-08-02,16,fixed
1832-08-09,17,calculated
1832-08-09,17,fixed
1832-08-16,15,calculated
1832-08-16,15,fixed
1832-08-23,13,calculated
1832-08-23,13,fixed
1832-08-30,13,calculated
1832-08-30,13,fixed
1832-09-06,13,calculated
1832-09-06,13,fixed
1832-09-13,13,calculated
1832-09-13,13,fixed
1832-09-20,13,calculated
1832-09-20,13,fixed
1832-09-27,13,calculated
1832-09-27,13,fixed
1832-10-04,13,calculated
1832-10-04,13,fixed
1832-10-11,12,calculated
1832-10-11,12,fixed
1832-10-18,12,calculated
1832-10-18,12,fixed
1832-10-25,12,calculated
1832-10-25,12,fixed
1832-11-01,12,calculated
1832-11-01,12,fixed
1832-11-08,12,calculated
1832-11-08,12,fixed
1832-11-15,13,calculated
1832-11-15,13,fixed
1832-11-22,13,calculated
1832-11-22,13,fixed
1832-11-29,12,calculated
1832-11-29,12,fixed
1832-12-06,12,calculated
1832-12-06,12,fixed
1832-12-13,12,calculated
1832-12-13,12,fixed
1832-12-20,12,calculated
1832-12-20,12,fixed
1832-12-27,12,calculated
1832-12-27,12,fixed
1833-01-03,12,calculated
1833-01-03,12,fixed
1833-01-10,12,calculated
1833-01-10,12,fixed
1833-01-17,12,calculated
1833-01-17,12,fixed
1833-01-24,12,calculated
1833-01-24,12,fixed
1833-01-31,11,calculated
1833-01-31,11,fixed
1833-02-07,12,calculated
1833-02-07,12,fixed
1833-02-14,12,calculated
1833-02-14,12,fixed
1833-02-21,12,calculated
1833-02-21,12,fixed
1833-02-28,11,calculated
1833-02-28,11,fixed
1833-03-07,11,calculated
1833-03-07,11,fixed
1833-03-14,11,calculated
1833-03-14,11,fixed
1833-03-21,11,calculated
1833-03-21,11,fixed
1833-03-28,11,calculated
1833-03-28,11,fixed
1833-04-04,11,calculated
1833-04-04,11,fixed
1833-04-11,11,calculated
1833-04-11,11,fixed
1833-04-18,11,calculated
1833-04-18,11,fixed
1833-04-25,11,calculated
1833-04-25,11,fixed
1833-05-02,11,calculated
1833-05-02,11,fixed
1833-05-09,11,calculated
1833-05-09,11,fixed
1833-05-16,11,calculated
1833-05-16,11,fixed
1833-05-23,11,calculated
1833-05-23,11,fixed
1833-05-30,11,calculated
1833-05-30,11,fixed
1833-06-06,11,calculated
1833-06-06,11,fixed
1833-06-13,11,calculated
1833-06-13,11,fixed
1833-06-20,11,calculated
1833-06-20,11,fixed
1833-06-27,11,calculated
1833-06-27,11,fixed
1833-07-04,11,calculated
1833-07-04,11,fixed
1833-07-11,11,calculated
1833-07-11,11,fixed
1833-07-18,11,calculated
1833-07-18,11,fixed
1833-07-25,11,calculated
1833-07-25,11,fixed
1833-08-01,11,calculated
1833-08-01,11,fixed
1833-08-08,10,calculated
1833-08-08,10,fixed
1833-08-15,10,calculated
1833-08-15,10,fixed
1833-08-22,10,calculated
1833-08-22,10,fixed
1833-08-29,10,calculated
1833-08-29,10,fixed
1833-09-05,10,calculated
1833-09-05,10,fixed
1833-09-12,10,calculated
1833-09-12,10,fixed
1833-09-19,10,calculated
1833-09-19,10,fixed
1833-09-26,10,calculated
1833-09-26,10,fixed
1833-10-03,10,calculated
1833-10-03,10,fixed
1833-10-10,10,calculated
1833-10-10,10,fixed
1833-10-17,10,calculated
1833-10-17,10,fixed
1833-10-24,10,calculated
1833-10-24,10,fixed
1833-10-31,10,calculated
1833-10-31,10,fixed
1833-11-07,9,calculated
1833-11-07,9,fixed
1833-11-14,9,calculated
1833-11-14,9,fixed
1833-11-21,10,calculated
1833-11-21,10,fixed
1833-11-28,10,calculated
1833-11-28,10,fixed
1833-12-05,10,calculated
1833-12-05,10,fixed
1833-12-12,10,calculated
1833-12-12,10,fixed
1833-12-19,9,calculated
1833-12-19,10,fixed
1833-12-26,10,calculated
1834-01-02,10,calculated
1834-01-02,10,fixed
1834-01-09,10,calculated
1834-01-09,10,fixed
1834-01-16,10,calculated
1834-01-16,10,fixed
1834-01-23,10,calculated
1834-01-23,10,fixed
1834-01-30,10,calculated
1834-01-30,10,fixed
1834-02-06,10,calculated
1834-02-06,10,fixed
1834-02-13,10,calculated
1834-02-13,10,fixed
1834-02-20,10,calculated
1834-02-20,10,fixed
1834-02-27,9,calculated
1834-02-27,9,fixed
1834-03-06,9,calculated
1834-03-06,9,fixed
1834-03-13,9,calculated
1834-03-13,9,fixed
1834-03-20,9,calculated
1834-03-20,9,fixed
1834-03-27,9,calculated
1834-03-27,9,fixed
1834-04-03,10,calculated
1834-04-03,10,fixed
1834-04-10,10,calculated
1834-04-10,10,fixed
1834-04-17,10,calculated
1834-04-17,10,fixed
1834-04-24,10,calculated
1834-04-24,10,fixed
1834-05-01,9,calculated
1834-05-01,10,fixed
1834-05-08,9,calculated
1834-05-08,9,fixed
1834-05-15,9,calculated
1834-05-15,9,fixed
1834-05-22,9,calculated
1834-05-22,9,fixed
1834-05-29,9,calculated
1834-05-29,9,fixed
1834-06-05,9,calculated
1834-06-05,9,fixed
1834-06-12,10,calculated
1834-06-12,10,fixed
1834-06-19,10,calculated
1834-06-19,10,fixed
1834-06-26,10,calculated
1834-06-26,10,fixed
1834-07-03,11,calculated
1834-07-03,10,fixed
1834-07-10,10,calculated
1834-07-10,10,fixed
1834-07-17,10,calculated
1834-07-17,10,fixed
1834-07-24,10,calculated
1834-07-24,10,fixed
1834-07-31,10,calculated
1834-07-31,10,fixed
1834-08-07,10,calculated
1834-08-07,10,fixed
1834-08-14,10,calculated
1834-08-14,10,fixed
1834-08-21,10,calculated
1834-08-21,10,fixed
1834-08-28,10,calculated
1834-08-28,10,fixed
1834-09-04,10,calculated
1834-09-04,10,fixed
1834-09-11,10,calculated
1834-09-11,10,fixed
1834-09-18,10,calculated
1834-09-18,10,fixed
1834-09-25,10,calculated
1834-09-25,10,fixed
1834-10-02,10,calculated
1834-10-02,10,fixed
1834-10-09,10,calculated
1834-10-09,10,fixed
1834-10-16,10,calculated
1834-10-16,10,fixed
1834-10-23,10,calculated
1834-10-23,10,fixed
1834-10-30,10,calculated
1834-10-30,10,fixed
1834-11-06,10,calculated
1834-11-06,10,fixed
1834-11-13,10,calculated
1834-11-13,10,fixed
1834-11-20,10,calculated
1834-11-20,10,fixed
1834-11-27,10,calculated
1834-11-27,10,fixed
1834-12-04,10,calculated
1834-12-04,10,fixed
1834-12-11,10,calculated
1834-12-11,10,fixed
1834-12-18,10,calculated
1834-12-18,10,fixed
1834-12-25,10,calculated
1834-12-25,10,fixed
1835-01-01,10,calculated
1835-01-01,10,fixed
1835-01-08,10,calculated
1835-01-08,10,fixed
1835-01-15,10,calculated
1835-01-15,10,fixed
1835-01-22,10,calculated
1835-01-22,10,fixed
1835-01-29,10,calculated
1835-01-29,10,fixed
1835-02-05,10,calculated
1835-02-05,10,fixed
1835-02-12,10,calculated
1835-02-12,10,fixed
1835-02-19,10,calculated
1835-02-19,10,fixed
1835-02-26,10,calculated
1835-02-26,10,fixed
1835-03-05,10,calculated
1835-03-05,10,fixed
1835-03-12,9,calculated
1835-03-12,10,fixed
1835-03-19,10,calculated
1835-03-19,10,fixed
1835-03-26,10,calculated
1835-03-26,10,fixed
1835-04-02,10,calculated
1835-04-02,10,fixed
1835-04-09,10,calculated
1835-04-09,10,fixed
1835-04-16,10,calculated
1835-04-16,10,fixed
1835-04-23,10,calculated
1835-04-23,10,fixed
1835-04-30,10,calculated
1835-04-30,10,fixed
1835-05-07,10,calculated
1835-05-07,10,fixed
1835-05-14,10,calculated
1835-05-14,10,fixed
1835-05-21,10,calculated
1835-05-21,10,fixed
1835-05-28,10,calculated
1835-05-28,10,fixed
1835-06-04,10,calculated
1835-06-04,10,fixed
1835-06-11,10,calculated
1835-06-11,10,fixed
